date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2003-10-15,Syria,Sri Lanka,5,0,AFC Asian Cup qualification,Damascus,Syria,False
2003-10-16,Thailand,India,2,0,Friendly,Bangkok,Thailand,False
2003-10-17,Jordan,Lebanon,1,0,AFC Asian Cup qualification,Amman,Jordan,False
2003-10-17,Saudi Arabia,Indonesia,6,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-17,Yemen,Bhutan,4,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-18,Syria,Sri Lanka,8,0,AFC Asian Cup qualification,Damascus,Syria,False
2003-10-19,Oman,Nepal,6,0,AFC Asian Cup qualification,Muscat,Oman,False
2003-10-19,Singapore,Palestine,2,0,AFC Asian Cup qualification,Singapore,Singapore,False
2003-10-19,Turkmenistan,United Arab Emirates,1,0,AFC Asian Cup qualification,Ashgabat,Turkmenistan,False
2003-10-19,Vietnam,Korea Republic,1,0,AFC Asian Cup qualification,Muscat,Oman,True
2003-10-20,Bahrain,Burma,4,0,AFC Asian Cup qualification,Riffa,Bahrain,False
2003-10-20,Iraq,Malaysia,5,1,AFC Asian Cup qualification,Riffa,Bahrain,True
2003-10-21,Nepal,Vietnam,0,2,AFC Asian Cup qualification,Muscat,Oman,True
2003-10-21,Oman,Korea Republic,3,1,AFC Asian Cup qualification,Muscat,Oman,False
2003-10-22,Bahrain,Malaysia,3,1,AFC Asian Cup qualification,Riffa,Bahrain,False
2003-10-22,Burma,Iraq,1,3,AFC Asian Cup qualification,Riffa,Bahrain,True
2003-10-22,India,Rwanda,3,1,Friendly,Hyderabad,India,False
2003-10-22,Singapore,Palestine,0,0,AFC Asian Cup qualification,Singapore,Singapore,False
2003-10-23,Burkina Faso,Zimbabwe,1,4,Friendly,Hyderabad,India,True
2003-10-24,Bahrain,Iraq,1,0,AFC Asian Cup qualification,Riffa,Bahrain,False
2003-10-24,Burma,Malaysia,2,1,AFC Asian Cup qualification,Riffa,Bahrain,True
2003-10-24,Nepal,Korea Republic,0,7,AFC Asian Cup qualification,Muscat,Oman,True
2003-10-24,Oman,Vietnam,2,0,AFC Asian Cup qualification,Muscat,Oman,False
2003-10-27,Korea DPR,Iran,1,3,AFC Asian Cup qualification,P'yongyang,Korea DPR,False
2003-10-29,India,Zimbabwe,5,3,Friendly,Hyderabad,India,False
2003-10-30,United Arab Emirates,Turkmenistan,1,1,AFC Asian Cup qualification,Sharjah,United Arab Emirates,False
2003-10-31,Rwanda,Zimbabwe,2,2,Friendly,Hyderabad,India,True
2003-11-03,Lebanon,Korea DPR,1,1,AFC Asian Cup qualification,Beirut,Lebanon,False
2003-11-06,Thailand,Tajikistan,0,1,AFC Asian Cup qualification,Tashkent,Uzbekistan,True
2003-11-06,Uzbekistan,Hong Kong,4,1,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2003-11-07,Syria,United Arab Emirates,1,3,AFC Asian Cup qualification,Damascus,Syria,False
2003-11-08,Gabon,Burkina Faso,0,0,Friendly,Moanda,Gabon,False
2003-11-08,Hong Kong,Tajikistan,0,0,AFC Asian Cup qualification,Tashkent,Uzbekistan,True
2003-11-08,Uzbekistan,Thailand,3,0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2003-11-09,Mozambique,Swaziland,2,0,Friendly,Maputo,Mozambique,False
2003-11-09,Turkmenistan,Sri Lanka,1,0,AFC Asian Cup qualification,Balkanabat,Turkmenistan,False
2003-11-10,Hong Kong,Thailand,2,1,AFC Asian Cup qualification,Tashkent,Uzbekistan,True
2003-11-10,Uzbekistan,Tajikistan,0,0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2003-11-11,Uganda,Tanzania,2,1,Friendly,Kampala,Uganda,False
2003-11-12,Equatorial Guinea,São Tomé and Príncipe,3,1,Friendly,Malabo,Equatorial Guinea,False
2003-11-12,Iran,Korea DPR,3,0,AFC Asian Cup qualification,Teheran,Iran,False
2003-11-12,Lebanon,Jordan,0,2,AFC Asian Cup qualification,Beirut,Lebanon,False
2003-11-12,Poland,Italy,3,1,Friendly,Warsaw,Poland,False
2003-11-12,Turkmenistan,Sri Lanka,3,0,AFC Asian Cup qualification,Ashgabat,Turkmenistan,False
2003-11-14,Algeria,Niger,6,0,FIFA World Cup qualification,Algiers,Algeria,False
2003-11-14,Mali,Guinea-Bissau,2,0,FIFA World Cup qualification,Bamako,Mali,False
2003-11-14,Mauritania,Zimbabwe,2,1,FIFA World Cup qualification,Nouakchott,Mauritania,False
2003-11-14,United Arab Emirates,Syria,3,1,AFC Asian Cup qualification,Sharjah,United Arab Emirates,False
2003-11-15,Albania,Estonia,2,0,Friendly,Tirana,Albania,False
2003-11-15,Argentina,Bolivia,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False
2003-11-15,Colombia,Venezuela,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False
2003-11-15,Croatia,Slovenia,1,1,UEFA Euro qualification,Zagreb,Croatia,False
2003-11-15,Czech Republic,Canada,5,1,Friendly,Teplice,Czech Republic,False
2003-11-15,Egypt,South Africa,2,1,Friendly,Cairo,Egypt,False
2003-11-15,Gabon,Burundi,4,1,FIFA World Cup qualification,Libreville,Gabon,False
2003-11-15,Germany,France,0,3,Friendly,Gelsenkirchen,Germany,False
2003-11-15,Kenya,Tanzania,3,0,FIFA World Cup qualification,Nairobi,Kenya,False
2003-11-15,Latvia,Turkey,1,0,UEFA Euro qualification,Riga,Latvia,False
2003-11-15,Malawi,Ethiopia,0,0,FIFA World Cup qualification,Blantyre,Malawi,False
2003-11-15,Morocco,Burkina Faso,1,0,Friendly,Meknès,Morocco,False
2003-11-15,Namibia,Rwanda,1,1,FIFA World Cup qualification,Windhoek,Namibia,False
2003-11-15,Paraguay,Ecuador,2,1,FIFA World Cup qualification,Asunción,Paraguay,False
2003-11-15,Portugal,Greece,1,1,Friendly,Aveiro,Portugal,False
2003-11-15,Russia,Wales,0,0,UEFA Euro qualification,Moscow,Russia,False
2003-11-15,Scotland,Netherlands,1,0,UEFA Euro qualification,Glasgow,Scotland,False
2003-11-15,Senegal,Ivory Coast,1,0,Friendly,Dakar,Senegal,False
2003-11-15,Spain,Norway,2,1,UEFA Euro qualification,Valencia,Spain,False
2003-11-15,Uruguay,Chile,2,1,FIFA World Cup qualification,Montevideo,Uruguay,False
2003-11-15,Zambia,Seychelles,1,1,FIFA World Cup qualification,Lusaka,Zambia,False
2003-11-16,Angola,Chad,2,0,FIFA World Cup qualification,Luanda,Angola,False
2003-11-16,Benin,Madagascar,3,2,FIFA World Cup qualification,Cotonou,Benin,False
2003-11-16,Cape Verde,Swaziland,3,0,FIFA World Cup qualification,Praia,Cape Verde,False
2003-11-16,England,Denmark,2,3,Friendly,Manchester,England,False
2003-11-16,Eritrea,Sudan,0,0,FIFA World Cup qualification,Asmara,Eritrea,False
2003-11-16,Ghana,Somalia,5,0,FIFA World Cup qualification,Accra,Ghana,False
2003-11-16,Honduras,Finland,1,2,Friendly,Houston,USA,True
2003-11-16,Italy,Romania,1,0,Friendly,Ancona,Italy,False
2003-11-16,Jamaica,El Salvador,3,0,Friendly,Kingston,Jamaica,False
2003-11-16,Lesotho,Botswana,0,0,FIFA World Cup qualification,Maseru,Lesotho,False
2003-11-16,Liberia,Gambia,3,0,FIFA World Cup qualification,Monrovia,Liberia,False
2003-11-16,Libya,São Tomé and Príncipe,8,0,FIFA World Cup qualification,Benghazi,Libya,False
2003-11-16,Mauritius,Uganda,3,1,FIFA World Cup qualification,Curepipe,Mauritius,False
2003-11-16,Mozambique,Guinea,3,4,FIFA World Cup qualification,Maputo,Mozambique,False
2003-11-16,Peru,Brazil,1,1,FIFA World Cup qualification,Lima,Peru,False
2003-11-16,Poland,Serbia,4,3,Friendly,Płock,Poland,False
2003-11-16,Sierra Leone,Congo,1,1,FIFA World Cup qualification,Freetown,Sierra Leone,False
2003-11-16,Togo,Equatorial Guinea,2,0,FIFA World Cup qualification,Lomé,Togo,False
2003-11-17,Tajikistan,Uzbekistan,1,4,AFC Asian Cup qualification,Bangkok,Thailand,True
2003-11-17,Thailand,Hong Kong,4,0,AFC Asian Cup qualification,Bangkok,Thailand,False
2003-11-18,Chile,Paraguay,0,1,FIFA World Cup qualification,Santiago,Chile,False
2003-11-18,Egypt,Sweden,1,0,Friendly,Cairo,Egypt,False
2003-11-18,Ireland,Canada,3,0,Friendly,Dublin,Ireland,False
2003-11-18,Jordan,Korea DPR,3,0,AFC Asian Cup qualification,Amman,Jordan,False
2003-11-18,Korea Republic,Bulgaria,0,1,Friendly,Seoul,Korea Republic,False
2003-11-18,United Arab Emirates,Sri Lanka,3,1,AFC Asian Cup qualification,Dubai,United Arab Emirates,False
2003-11-18,Venezuela,Bolivia,2,1,FIFA World Cup qualification,Maracaibo,Venezuela,False
2003-11-19,Brazil,Uruguay,3,3,FIFA World Cup qualification,Curitiba,Brazil,False
2003-11-19,Colombia,Argentina,1,1,FIFA World Cup qualification,Barranquilla,Colombia,False
2003-11-19,Costa Rica,Finland,2,1,Friendly,Alajuela,Costa Rica,False
2003-11-19,Ecuador,Peru,0,0,FIFA World Cup qualification,Quito,Ecuador,False
2003-11-19,Ghana,Somalia,2,0,FIFA World Cup qualification,Kumasi,Ghana,False
2003-11-19,Hong Kong,Uzbekistan,0,1,AFC Asian Cup qualification,Bangkok,Thailand,True
2003-11-19,Hungary,Estonia,0,1,Friendly,Budapest,Hungary,False
2003-11-19,Japan,Cameroon,0,0,Friendly,Ōita,Japan,False
2003-11-19,Lebanon,Iran,0,3,AFC Asian Cup qualification,Beirut,Lebanon,False
2003-11-19,Mexico,Iceland,0,0,Friendly,San Francisco,USA,True
2003-11-19,Morocco,Mali,0,1,Friendly,Casablanca,Morocco,False
2003-11-19,Netherlands,Scotland,6,0,UEFA Euro qualification,Amsterdam,Netherlands,False
2003-11-19,Norway,Spain,0,3,UEFA Euro qualification,Oslo,Norway,False
2003-11-19,Portugal,Kuwait,8,0,Friendly,Leiria,Portugal,False
2003-11-19,Qatar,Singapore,2,0,AFC Asian Cup qualification,Doha,Qatar,False
2003-11-19,Slovenia,Croatia,0,1,UEFA Euro qualification,Ljubljana,Slovenia,False
2003-11-19,Thailand,Tajikistan,1,0,AFC Asian Cup qualification,Bangkok,Thailand,False
2003-11-19,Trinidad and Tobago,Cuba,2,1,Friendly,Port of Spain,Trinidad and Tobago,False
2003-11-19,Tunisia,South Africa,2,0,Friendly,Tunis,Tunisia,False
2003-11-19,Turkey,Latvia,2,2,UEFA Euro qualification,Istanbul,Turkey,False
2003-11-19,Turkmenistan,Afghanistan,11,0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False
2003-11-19,Wales,Russia,0,1,UEFA Euro qualification,Cardiff,Wales,False
2003-11-20,Luxembourg,Moldova,1,2,Friendly,Hesperange,Luxembourg,False
2003-11-21,Tajikistan,Hong Kong,1,0,AFC Asian Cup qualification,Bangkok,Thailand,True
2003-11-21,Thailand,Uzbekistan,4,1,AFC Asian Cup qualification,Bangkok,Thailand,False
2003-11-22,United Arab Emirates,Sri Lanka,3,0,AFC Asian Cup qualification,Dubai,United Arab Emirates,False
2003-11-23,Afghanistan,Turkmenistan,0,2,FIFA World Cup qualification,Kabul,Afghanistan,False
2003-11-26,Bangladesh,Tajikistan,0,2,FIFA World Cup qualification,Dhaka,Bangladesh,False
2003-11-28,Iran,Lebanon,1,0,AFC Asian Cup qualification,Teheran,Iran,False
2003-11-28,Syria,Turkmenistan,1,1,AFC Asian Cup qualification,Aleppo,Syria,False
2003-11-29,Laos,Sri Lanka,0,0,FIFA World Cup qualification,Vientiane,Laos,False
2003-11-29,Macau,Taiwan,1,3,FIFA World Cup qualification,Macau,Macau,False
2003-11-29,Mongolia,Maldives,0,1,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False
2003-11-29,Pakistan,Kyrgyzstan,0,2,FIFA World Cup qualification,Karachi,Pakistan,False
2003-11-29,Singapore,Qatar,0,2,Friendly,Singapore,Singapore,False
2003-11-30,Sudan,Zanzibar,4,0,CECAFA Cup,Khartoum,Sudan,False
2003-11-30,Tajikistan,Bangladesh,2,0,FIFA World Cup qualification,Dushanbe,Tajikistan,False
2003-11-30,Uganda,Eritrea,2,1,CECAFA Cup,Kassala,Sudan,True
2003-12-02,Kenya,Eritrea,3,2,CECAFA Cup,Kassala,Sudan,True
2003-12-02,Rwanda,Zanzibar,2,2,CECAFA Cup,Khartoum,Sudan,True
2003-12-03,Kyrgyzstan,Pakistan,4,0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
2003-12-03,Maldives,Mongolia,12,0,FIFA World Cup qualification,Malé,Maldives,False
2003-12-03,Sri Lanka,Laos,3,0,FIFA World Cup qualification,Colombo,Sri Lanka,False
2003-12-04,Hong Kong,Korea Republic,1,3,EAFF Championship,Tokyo,Japan,True
2003-12-04,Japan,China,2,0,EAFF Championship,Tokyo,Japan,False
2003-12-04,Sudan,Rwanda,3,0,CECAFA Cup,Khartoum,Sudan,False
2003-12-04,Uganda,Kenya,1,1,CECAFA Cup,Kassala,Sudan,True
2003-12-05,Congo,Gabon,3,2,Friendly,Brazzaville,Congo,False
2003-12-07,Korea Republic,China,1,0,EAFF Championship,Saitama,Japan,True
2003-12-08,Kenya,Rwanda,1,1,CECAFA Cup,Khartoum,Sudan,True
2003-12-08,Sudan,Uganda,0,0,CECAFA Cup,Khartoum,Sudan,False
2003-12-09,Congo,Gabon,1,1,Friendly,Brazzaville,Congo,False
2003-12-10,China,Hong Kong,3,1,EAFF Championship,Yokohama,Japan,True
2003-12-10,Japan,Korea Republic,0,0,EAFF Championship,Yokohama,Japan,False
2003-12-10,Sudan,Kenya,1,2,CECAFA Cup,Khartoum,Sudan,False
2003-12-10,Uganda,Rwanda,2,0,CECAFA Cup,Khartoum,Sudan,True
2003-12-11,Central African Republic,Gabon,2,0,Friendly,Brazzaville,Congo,True
2003-12-11,Malta,Poland,0,4,Friendly,Attard,Malta,False
2003-12-12,Bahrain,Iraq,2,2,Prime Minister's Cup,Riffa,Bahrain,False
2003-12-12,Kenya,Egypt,0,1,Prime Minister's Cup,Riffa,Bahrain,True
2003-12-13,Botswana,Zimbabwe,0,2,Friendly,Selebi-Phikwe,Botswana,False
2003-12-13,Congo,Gabon,1,0,Friendly,Brazzaville,Congo,False
2003-12-14,Lithuania,Poland,1,3,Friendly,Attard,Malta,True
2003-12-14,United Arab Emirates,Azerbaijan,3,3,Friendly,Dubai,United Arab Emirates,False
2003-12-15,Bahrain,Egypt,0,1,Prime Minister's Cup,Riffa,Bahrain,False
2003-12-15,Iraq,Kenya,2,0,Prime Minister's Cup,Riffa,Bahrain,True
2003-12-16,Kuwait,Lebanon,2,0,Friendly,Paphos,Cyprus,True
2003-12-18,Bahrain,Kenya,2,1,Prime Minister's Cup,Riffa,Bahrain,False
2003-12-18,Egypt,Iraq,2,0,Prime Minister's Cup,Riffa,Bahrain,True
2003-12-18,Kuwait,Lebanon,0,0,Friendly,Paphos,Cyprus,True
2003-12-20,Latvia,Kuwait,0,2,Friendly,Paphos,Cyprus,True
2003-12-20,Oman,Estonia,3,1,Friendly,Muscat,Oman,False
2003-12-20,Saudi Arabia,Azerbaijan,1,0,Friendly,Riyadh,Saudi Arabia,False
2003-12-21,Qatar,Iraq,0,0,Friendly,Doha,Qatar,False
2003-12-21,United Arab Emirates,Kenya,2,2,Friendly,Abu Dhabi,United Arab Emirates,False
2003-12-26,Bermuda,Barbados,1,2,Friendly,Hamilton,Bermuda,False
2003-12-26,Kuwait,Oman,0,0,Gulf Cup,Kuwait City,Kuwait,False
2003-12-26,United Arab Emirates,Saudi Arabia,0,2,Gulf Cup,Kuwait City,Kuwait,True
2003-12-27,Bahamas,Haiti,0,6,Friendly,Miami,USA,True
2003-12-27,Bahrain,Qatar,0,0,Gulf Cup,Kuwait City,Kuwait,True
2003-12-28,Yemen,Oman,1,1,Gulf Cup,Kuwait City,Kuwait,True
2003-12-29,Kuwait,United Arab Emirates,0,2,Gulf Cup,Kuwait City,Kuwait,False
2003-12-29,Saudi Arabia,Qatar,0,0,Gulf Cup,Kuwait City,Kuwait,True
2003-12-30,Bahrain,Yemen,5,1,Gulf Cup,Kuwait City,Kuwait,True
2003-12-31,Oman,United Arab Emirates,2,0,Gulf Cup,Kuwait City,Kuwait,True
2004-01-01,Bahrain,Saudi Arabia,0,1,Gulf Cup,Kuwait City,Kuwait,True
2004-01-01,Bermuda,Barbados,0,4,Friendly,Hamilton,Bermuda,False
2004-01-01,Kuwait,Yemen,4,0,Gulf Cup,Kuwait City,Kuwait,False
2004-01-03,Oman,Bahrain,0,1,Gulf Cup,Kuwait City,Kuwait,True
2004-01-03,United Arab Emirates,Qatar,0,0,Gulf Cup,Kuwait City,Kuwait,True
2004-01-04,Kuwait,Saudi Arabia,1,1,Gulf Cup,Kuwait City,Kuwait,False
2004-01-05,Qatar,Yemen,3,0,Gulf Cup,Kuwait City,Kuwait,True
2004-01-06,Oman,Saudi Arabia,1,2,Gulf Cup,Kuwait City,Kuwait,True
2004-01-07,United Arab Emirates,Bahrain,1,3,Gulf Cup,Kuwait City,Kuwait,True
2004-01-08,Cuba,Martinique,0,0,Friendly,Havana,Cuba,False
2004-01-08,Egypt,Rwanda,5,1,Friendly,Port Said,Egypt,False
2004-01-08,Kuwait,Qatar,1,2,Gulf Cup,Kuwait City,Kuwait,False
2004-01-08,Yemen,Saudi Arabia,0,2,Gulf Cup,Kuwait City,Kuwait,True
2004-01-10,Kuwait,Bahrain,0,4,Gulf Cup,Kuwait City,Kuwait,False
2004-01-10,Mauritius,South Africa,2,0,COSAFA Cup,Curepipe,Mauritius,False
2004-01-10,Suriname,Curaçao,1,1,Friendly,Paramaribo,Suriname,False
2004-01-11,Barbados,Grenada,2,0,Friendly,Bridgetown,Barbados,False
2004-01-11,Oman,Qatar,2,0,Gulf Cup,Kuwait City,Kuwait,True
2004-01-11,Yemen,United Arab Emirates,0,3,Gulf Cup,Kuwait City,Kuwait,True
2004-01-14,Egypt,Congo DR,2,2,Friendly,Port Said,Egypt,False
2004-01-14,Tunisia,Benin,2,0,Friendly,Houmet Souk,Tunisia,False
2004-01-15,Algeria,Mali,0,2,Friendly,Algiers,Algeria,False
2004-01-16,Libya,Kenya,2,0,Friendly,Az Zawiyah,Libya,False
2004-01-17,Curaçao,Suriname,2,0,Friendly,Willemstad,Netherlands Antilles,False
2004-01-17,Egypt,Burkina Faso,1,1,Friendly,Port Said,Egypt,False
2004-01-17,Tunisia,Benin,2,1,Friendly,Sfax,Tunisia,False
2004-01-18,Barbados,Canada,0,1,Friendly,Bridgetown,Barbados,False
2004-01-18,Guadeloupe,St. Lucia,2,0,Friendly,Basse-Terre,Guadeloupe,False
2004-01-18,Senegal,South Africa,2,1,Friendly,Dakar,Senegal,False
2004-01-19,Libya,Kenya,2,0,Friendly,Tripoli,Libya,False
2004-01-20,Guinea,Burkina Faso,1,0,Friendly,Toulon,France,True
2004-01-22,Sweden,Norway,0,3,Lunar New Year Cup,So Kon Po,Hong Kong,True
2004-01-24,Tunisia,Rwanda,2,1,African Cup of Nations,Radès,Tunisia,False
2004-01-25,Cameroon,Algeria,1,1,African Cup of Nations,Sousse,Tunisia,True
2004-01-25,Congo DR,Guinea,1,2,African Cup of Nations,Tunis,Tunisia,True
2004-01-25,Norway,Honduras,3,1,Lunar New Year Cup,So Kon Po,Hong Kong,True
2004-01-25,Zimbabwe,Egypt,1,2,African Cup of Nations,Sfax,Tunisia,True
2004-01-26,Kenya,Mali,1,3,African Cup of Nations,Bizerte,Tunisia,True
2004-01-26,Senegal,Burkina Faso,0,0,African Cup of Nations,Tunis,Tunisia,True
2004-01-27,China,Macedonia,0,0,Friendly,Yiwu,China,False
2004-01-27,Nigeria,Morocco,0,1,African Cup of Nations,Monastir,Tunisia,True
2004-01-27,South Africa,Benin,2,0,African Cup of Nations,Sfax,Tunisia,True
2004-01-28,British Virgin Islands,Dominica,0,1,Friendly,Road Town,British Virgin Islands,False
2004-01-28,Curaçao,Aruba,6,1,Friendly,Willemstad,Netherlands Antilles,False
2004-01-28,El Salvador,Panama,1,1,Friendly,San Salvador,El Salvador,False
2004-01-28,Rwanda,Guinea,1,1,African Cup of Nations,Bizerte,Tunisia,True
2004-01-28,Singapore,Norway,2,5,Friendly,Singapore,Singapore,False
2004-01-28,Tunisia,Congo DR,3,0,African Cup of Nations,Radès,Tunisia,False
2004-01-29,Algeria,Egypt,2,1,African Cup of Nations,Sousse,Tunisia,True
2004-01-29,Cameroon,Zimbabwe,5,3,African Cup of Nations,Sfax,Tunisia,True
2004-01-29,China,Macedonia,1,0,Friendly,Suzhou,China,False
2004-01-30,British Virgin Islands,Virgin Islands,5,0,Friendly,Road Town,British Virgin Islands,False
2004-01-30,Burkina Faso,Mali,1,3,African Cup of Nations,Tunis,Tunisia,True
2004-01-30,Senegal,Kenya,3,0,African Cup of Nations,Bizerte,Tunisia,True
2004-01-31,Dominica,Virgin Islands,5,0,Friendly,Spanish Town,British Virgin Islands,True
2004-01-31,Grenada,Barbados,0,1,Friendly,St. George's,Grenada,False
2004-01-31,Haiti,Nicaragua,1,1,Friendly,West Palm Beach,USA,True
2004-01-31,Morocco,Benin,4,0,African Cup of Nations,Sfax,Tunisia,True
2004-01-31,Nigeria,South Africa,4,0,African Cup of Nations,Monastir,Tunisia,True
2004-02-01,British Virgin Islands,Dominica,1,2,Friendly,Road Town,British Virgin Islands,False
2004-02-01,Rwanda,Congo DR,1,0,African Cup of Nations,Bizerte,Tunisia,True
2004-02-01,Tunisia,Guinea,1,1,African Cup of Nations,Radès,Tunisia,False
2004-02-02,Burkina Faso,Kenya,0,3,African Cup of Nations,Bizerte,Tunisia,True
2004-02-02,Senegal,Mali,1,1,African Cup of Nations,Tunis,Tunisia,True
2004-02-03,Algeria,Zimbabwe,1,2,African Cup of Nations,Sousse,Tunisia,True
2004-02-03,Cameroon,Egypt,0,0,African Cup of Nations,Monastir,Tunisia,True
2004-02-03,China,Finland,2,1,Friendly,Guangzhou,China,False
2004-02-04,Morocco,South Africa,1,1,African Cup of Nations,Sousse,Tunisia,True
2004-02-04,Nigeria,Benin,2,1,African Cup of Nations,Sfax,Tunisia,True
2004-02-07,China,Finland,2,1,Friendly,Shenzhen,China,False
2004-02-07,Japan,Malaysia,4,0,Friendly,Kashima,Japan,False
2004-02-07,Mali,Guinea,2,1,African Cup of Nations,Tunis,Tunisia,True
2004-02-07,Tunisia,Senegal,1,0,African Cup of Nations,Radès,Tunisia,False
2004-02-08,Cameroon,Nigeria,1,2,African Cup of Nations,Monastir,Tunisia,True
2004-02-08,Lebanon,Bahrain,2,1,Friendly,Beirut,Lebanon,False
2004-02-08,Morocco,Algeria,3,1,African Cup of Nations,Sfax,Tunisia,True
2004-02-08,St. Lucia,St. Vincent and the Grenadines,1,2,Friendly,Castries,St. Lucia,False
2004-02-10,Bermuda,Trinidad and Tobago,0,1,Friendly,Hamilton,Bermuda,False
2004-02-11,Morocco,Mali,4,0,African Cup of Nations,Sousse,Tunisia,True
2004-02-11,Tunisia,Nigeria,1,1,African Cup of Nations,Radès,Tunisia,False
2004-02-12,Bermuda,Trinidad and Tobago,2,2,Friendly,Hamilton,Bermuda,False
2004-02-12,Japan,Iraq,2,0,Friendly,Tokyo,Japan,False
2004-02-12,Jordan,Indonesia,2,1,Friendly,Amman,Jordan,False
2004-02-13,Nigeria,Mali,2,1,African Cup of Nations,Monastir,Tunisia,True
2004-02-13,Qatar,Bahrain,2,0,Friendly,Doha,Qatar,False
2004-02-14,Korea Republic,Oman,5,0,Friendly,Ulsan,Korea Republic,False
2004-02-14,Malta,Moldova,0,0,Malta International Tournament,Attard,Malta,False
2004-02-14,Tunisia,Morocco,2,1,African Cup of Nations,Radès,Tunisia,False
2004-02-15,Barbados,Guyana,0,2,Friendly,Bridgetown,Barbados,False
2004-02-16,Malta,Estonia,5,2,Malta International Tournament,Attard,Malta,False
2004-02-18,Albania,Sweden,2,1,Friendly,Tirana,Albania,False
2004-02-18,Antigua and Barbuda,Curaçao,2,0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,False
2004-02-18,Bahrain,Syria,2,1,FIFA World Cup qualification,Muharraq,Bahrain,False
2004-02-18,Belgium,France,0,2,Friendly,Brussels,Belgium,False
2004-02-18,China,Kuwait,1,0,FIFA World Cup qualification,Guangzhou,China,False
2004-02-18,Croatia,Germany,1,2,Friendly,Split,Croatia,False
2004-02-18,Cyprus,Belarus,0,2,Cyprus International Tournament,Achna,Cyprus,False
2004-02-18,Estonia,Moldova,1,0,Malta International Tournament,Attard,Malta,True
2004-02-18,Greece,Bulgaria,2,0,Friendly,Athens,Greece,False
2004-02-18,Haiti,Turks and Caicos Islands,5,0,FIFA World Cup qualification,Miami,USA,True
2004-02-18,Honduras,Colombia,1,1,Friendly,Tegucigalpa,Honduras,False
2004-02-18,Hungary,Armenia,2,0,Cyprus International Tournament,Paphos,Cyprus,True
2004-02-18,India,Singapore,1,0,FIFA World Cup qualification,Margao,India,False
2004-02-18,Iran,Qatar,3,1,FIFA World Cup qualification,Teheran,Iran,False
2004-02-18,Ireland,Brazil,0,0,Friendly,Dublin,Ireland,False
2004-02-18,Italy,Czech Republic,2,2,Friendly,Palermo,Italy,False
2004-02-18,Jamaica,Uruguay,2,0,Friendly,Kingston,Jamaica,False
2004-02-18,Japan,Oman,1,0,FIFA World Cup qualification,Saitama,Japan,False
