,rank_id,team,team_abbr,rank,points
45,id12210,Czech Republic,CZE,46,641
46,id12210,Ghana,GHA,47,624
47,id12210,Nigeria,NGA,48,618
48,id12210,Bulgaria,BUL,49,614
49,id12210,Cameroon,CMR,49,614
50,id12210,Burkina Faso,BFA,52,604
51,id12210,Norway,NOR,53,596
52,id12210,Hungary,HUN,51,612
53,id12210,Jamaica,JAM,54,588
54,id12210,Panama,PAN,55,571
55,id12210,Slovenia,SVN,56,558
56,id12210,Albania,ALB,58,538
57,id12210,Bolivia,BOL,59,536
58,id12210,Korea Republic,KOR,57,544
59,id12210,Japan,JPN,61,521
60,id12210,Ecuador,ECU,60,524
61,id12210,Finland,FIN,63,486
62,id12210,Honduras,HON,62,503
63,id12210,Mali,MLI,64,484
64,id12210,Algeria,ALG,66,474
65,id12210,Cape Verde Islands,CPV,65,478
66,id12210,Guinea,GUI,68,463
67,id12210,Saudi Arabia,KSA,67,465
68,id12210,Côte d'Ivoire,CIV,68,463
69,id12210,FYR Macedonia,MKD,71,451
70,id12210,Russia,RUS,70,457
71,id12210,El Salvador,SLV,72,442
72,id12210,South Africa,RSA,74,428
73,id12210,Syria,SYR,73,440
74,id12210,China PR,CHN,75,423
75,id12210,Zambia,ZAM,76,420
76,id12210,United Arab Emirates,UAE,77,418
77,id12210,Lebanon,LIB,79,411
78,id12210,Belarus,BLR,78,417
79,id12210,Curaçao,CUW,81,408
80,id12210,Canada,CAN,79,411
81,id12210,Uganda,UGA,82,403
82,id12210,Congo,CGO,83,393
83,id12210,Luxembourg,LUX,85,390
84,id12210,Gabon,GAB,85,390
85,id12210,Benin,BEN,88,379
86,id12210,Cyprus,CYP,87,384
87,id12210,Oman,OMA,84,391
88,id12210,Iraq,IRQ,89,377
89,id12210,Kyrgyz Republic,KGZ,92,363
90,id12210,Trinidad and Tobago,TRI,91,370
91,id12210,Faroe Islands,FRO,90,376
92,id12210,Estonia,EST,94,359
93,id12210,Israel,ISR,93,362
94,id12210,Armenia,ARM,100,338
95,id12210,Qatar,QAT,98,348
96,id12210,Georgia,GEO,96,352
97,id12210,Uzbekistan,UZB,95,354
98,id12210,Palestine,PLE,99,347
99,id12210,India,IND,97,350
100,id12210,Libya,LBY,101,336
101,id12210,Vietnam,VIE,102,334
102,id12210,Madagascar,MAD,106,308
103,id12210,Niger,NIG,103,323
104,id12210,Azerbaijan,AZE,105,321
105,id12210,Korea DPR,PRK,108,303
106,id12210,Haiti,HAI,104,322
107,id12210,Mauritania,MTN,107,304
108,id12210,Central African Republic,CTA,108,303
109,id12210,Jordan,JOR,110,296
110,id12210,Sierra Leone,SLE,111,292
111,id12210,Kenya,KEN,112,291
112,id12210,Mozambique,MOZ,114,282
113,id12210,Bahrain,BHR,113,289
114,id12210,Philippines,PHI,115,280
115,id12210,Kazakhstan,KAZ,117,273
116,id12210,Zimbabwe,ZIM,118,265
117,id12210,Namibia,NAM,116,277
118,id12210,Tajikistan,TJK,119,264
119,id12210,New Zealand,NZL,120,256
120,id12210,Thailand,THA,122,248
121,id12210,Chinese Taipei,TPE,123,247
122,id12210,Antigua and Barbuda,ATG,126,239
123,id12210,Togo,TOG,125,241
124,id12210,Lithuania,LTU,126,239
125,id12210,Guinea-Bissau,GNB,121,255
126,id12210,Malawi,MWI,123,247
127,id12210,Sudan,SDN,128,232
128,id12210,Turkmenistan,TKM,130,229
129,id12210,Nicaragua,NCA,132,228
130,id12210,Andorra,AND,130,229
131,id12210,Yemen,YEM,133,227
132,id12210,Swaziland,SWZ,134,222
133,id12210,St. Kitts and Nevis,SKN,135,218
134,id12210,Angola,ANG,137,209
135,id12210,Latvia,LVA,129,230
136,id12210,Rwanda,RWA,136,216
137,id12210,Myanmar,MYA,138,206
138,id12210,Botswana,BOT,139,205
139,id12210,Tanzania,TAN,140,200
140,id12210,Kosovo,KVX,141,197
141,id12210,Equatorial Guinea,EQG,143,190
142,id12210,Solomon Islands,SOL,143,190
143,id12210,Hong Kong,HKG,142,195
144,id12210,Afghanistan,AFG,145,188
145,id12210,Burundi,BDI,148,174
146,id12210,Guatemala,GUA,146,180
147,id12210,Maldives,MDV,150,171
148,id12210,Lesotho,LES,147,175
149,id12210,Dominican Republic,DOM,152,162
150,id12210,Comoros,COM,149,172
151,id12210,Ethiopia,ETH,151,166
152,id12210,Suriname,SUR,153,154
153,id12210,New Caledonia,NCL,154,150
154,id12210,Tahiti,TAH,157,130
155,id12210,Mauritius,MRI,155,140
156,id12210,South Sudan,SSD,156,132
157,id12210,Liberia,LBR,158,129
158,id12210,Kuwait,KUW,159,128
159,id12210,Nepal,NEP,161,118
160,id12210,Barbados,BRB,160,127
161,id12210,Fiji,FIJ,165,104
162,id12210,Papua New Guinea,PNG,166,103
163,id12210,Vanuatu,VAN,162,117
164,id12210,Belize,BLZ,163,115
165,id12210,Cambodia,CAM,166,103
166,id12210,Indonesia,IDN,164,111
167,id12210,Grenada,GRN,168,102
168,id12210,Singapore,SIN,169,99
169,id12210,Malaysia,MAS,171,93
170,id12210,St. Lucia,LCA,170,95
171,id12210,Gambia,GAM,172,92
172,id12210,Puerto Rico,PUR,173,89
173,id12210,Chad,CHA,175,88
174,id12210,Moldova,MDA,175,88
175,id12210,St. Vincent / Grenadines,VIN,173,89
176,id12210,Laos,LAO,178,82
177,id12210,Dominica,DMA,177,86
178,id12210,Bermuda,BER,178,82
179,id12210,Liechtenstein,LIE,180,80
180,id12210,Cuba,CUB,181,75
181,id12210,Guyana,GUY,182,73
182,id12210,Bhutan,BHU,183,68
183,id12210,Malta,MLT,184,65
184,id12210,Mongolia,MNG,186,51
185,id12210,Macau,MAC,185,60
186,id12210,Seychelles,SEY,188,48
187,id12210,Aruba,ARU,188,48
188,id12210,Guam,GUM,190,45
189,id12210,Sao Tome e Principe,STP,186,51
190,id12210,American Samoa,ASA,192,38
191,id12210,Bangladesh,BAN,194,35
192,id12210,Timor-Leste,TLS,190,45
193,id12210,Cook Islands,COK,192,38
194,id12210,Gibraltar,GIB,195,34
195,id12210,Brunei Darussalam,BRU,195,34
196,id12210,Samoa,SAM,197,32
197,id12210,Djibouti,DJI,197,32
198,id12210,US Virgin Islands,VIR,199,18
199,id12210,Pakistan,PAK,201,10
200,id12210,Cayman Islands,CAY,202,9
201,id12210,San Marino,SMR,203,8
202,id12210,Montserrat,MSR,204,4
203,id12210,Sri Lanka,SRI,200,17
204,id12210,British Virgin Islands,VGB,204,4
205,id12210,Eritrea,ERI,206,0
206,id12210,Anguilla,AIA,206,0
207,id12210,Bahamas,BAH,206,0
208,id12210,Somalia,SOM,206,0
209,id12210,Turks and Caicos Islands,TCA,206,0
210,id12210,Tonga,TGA,206,0
0,id12189,Germany,GER,1,1544
1,id12189,Brazil,BRA,2,1384
2,id12189,Belgium,BEL,3,1346
3,id12189,Portugal,POR,4,1306
4,id12189,Argentina,ARG,5,1254
5,id12189,Switzerland,SUI,6,1179
6,id12189,France,FRA,7,1166
7,id12189,Spain,ESP,8,1162
8,id12189,Chile,CHI,9,1146
9,id12189,Poland,POL,10,1128
10,id12189,Peru,PER,11,1106
11,id12189,Denmark,DEN,12,1054
12,id12189,England,ENG,13,1040
13,id12189,Tunisia,TUN,14,1012
14,id12189,Mexico,MEX,15,1008
15,id12189,Colombia,COL,16,989
16,id12189,Uruguay,URU,17,976
17,id12189,Croatia,CRO,18,975
18,id12189,Netherlands,NED,19,969
19,id12189,Italy,ITA,20,947
20,id12189,Wales,WAL,21,931
21,id12189,Iceland,ISL,22,930
22,id12189,Sweden,SWE,23,889
23,id12189,USA,USA,24,880
24,id12189,Costa Rica,CRC,25,858
25,id12189,Austria,AUT,26,841
26,id12189,Northern Ireland,NIR,27,837
27,id12189,Senegal,SEN,28,825
28,id12189,Slovakia,SVK,29,786
29,id12189,Ukraine,UKR,30,777
30,id12189,Republic of Ireland,IRL,31,776
31,id12189,Romania,ROU,32,737
32,id12189,Paraguay,PAR,32,737
33,id12189,Scotland,SCO,34,735
34,id12189,Serbia,SRB,35,732
35,id12189,IR Iran,IRN,36,727
36,id12189,Turkey,TUR,37,714
37,id12189,Congo DR,COD,38,711
38,id12189,Venezuela,VEN,39,709
39,id12189,Australia,AUS,40,700
40,id12189,Bosnia and Herzegovina,BIH,41,688
41,id12189,Morocco,MAR,42,681
42,id12189,Montenegro,MNE,43,671
43,id12189,Greece,GRE,44,657
44,id12189,Czech Republic,CZE,45,647
45,id12189,Egypt,EGY,46,636
46,id12189,Nigeria,NGA,47,635
47,id12189,Norway,NOR,48,608
48,id12189,Hungary,HUN,49,604
49,id12189,Cameroon,CMR,50,603
50,id12189,Ghana,GHA,50,603
51,id12189,Jamaica,JAM,52,587
52,id12189,Bulgaria,BUL,53,583
53,id12189,Burkina Faso,BFA,54,582
54,id12189,Panama,PAN,55,574
55,id12189,Albania,ALB,56,549
56,id12189,Bolivia,BOL,57,548
57,id12189,Cape Verde Islands,CPV,58,545
58,id12189,Honduras,HON,59,530
59,id12189,Japan,JPN,60,528
60,id12189,Korea Republic,KOR,61,520
61,id12189,Finland,FIN,62,507
62,id12189,Ecuador,ECU,63,506
63,id12189,Algeria,ALG,64,499
64,id12189,Slovenia,SVN,65,495
65,id12189,Russia,RUS,66,493
66,id12189,Mali,MLI,67,462
67,id12189,Saudi Arabia,KSA,67,462
68,id12189,Côte d'Ivoire,CIV,69,458
69,id12189,Guinea,GUI,70,450
70,id12189,Curaçao,CUW,71,439
71,id12189,South Africa,RSA,72,432
72,id12189,China PR,CHN,73,431
73,id12189,Uganda,UGA,74,426
74,id12189,Kyrgyz Republic,KGZ,75,424
75,id12189,Syria,SYR,76,423
76,id12189,FYR Macedonia,MKD,77,422
77,id12189,Zambia,ZAM,78,412
78,id12189,Belarus,BLR,79,410
79,id12189,Canada,CAN,80,407
80,id12189,United Arab Emirates,UAE,81,405
81,id12189,Lebanon,LIB,82,404
82,id12189,Luxembourg,LUX,83,401
83,id12189,Benin,BEN,84,397
84,id12189,El Salvador,SLV,85,392
85,id12189,Cyprus,CYP,86,386
86,id12189,Oman,OMA,87,383
87,id12189,Uzbekistan,UZB,88,381
88,id12189,Congo,CGO,89,378
89,id12189,Gabon,GAB,90,374
90,id12189,Iraq,IRQ,91,372
91,id12189,Trinidad and Tobago,TRI,92,366
92,id12189,Estonia,EST,93,364
93,id12189,Faroe Islands,FRO,93,364
94,id12189,Georgia,GEO,95,362
95,id12189,Palestine,PLE,96,357
96,id12189,India,IND,97,354
97,id12189,Armenia,ARM,98,347
98,id12189,Israel,ISR,98,347
99,id12189,Libya,LBY,100,341
100,id12189,Qatar,QAT,101,339
101,id12189,Vietnam,VIE,102,334
102,id12189,Sierra Leone,SLE,103,332
103,id12189,Guinea-Bissau,GNB,104,330
104,id12189,Mauritania,MTN,105,314
105,id12189,Mozambique,MOZ,106,311
106,id12189,Namibia,NAM,107,308
107,id12189,Haiti,HAI,108,302
108,id12189,Niger,NIG,109,299
109,id12189,Korea DPR,PRK,110,297
110,id12189,Philippines,PHI,111,289
111,id12189,Kenya,KEN,111,289
112,id12189,Zimbabwe,ZIM,113,287
113,id12189,Madagascar,MAD,114,284
114,id12189,Central African Republic,CTA,115,283
115,id12189,Bahrain,BHR,116,281
116,id12189,Kazakhstan,KAZ,117,273
117,id12189,Jordan,JOR,118,272
118,id12189,Malawi,MWI,119,269
119,id12189,Tajikistan,TJK,120,266
120,id12189,Chinese Taipei,TPE,121,263
121,id12189,Thailand,THA,122,253
122,id12189,Rwanda,RWA,123,252
123,id12189,Yemen,YEM,124,251
124,id12189,Antigua and Barbuda,ATG,124,251
125,id12189,Azerbaijan,AZE,126,245
126,id12189,Sudan,SDN,126,245
127,id12189,Turkmenistan,TKM,128,242
128,id12189,Togo,TOG,128,242
129,id12189,St. Kitts and Nevis,SKN,130,241
130,id12189,Swaziland,SWZ,131,240
131,id12189,Andorra,AND,132,230
132,id12189,New Zealand,NZL,133,229
133,id12189,Lithuania,LTU,133,229
134,id12189,Myanmar,MYA,135,227
135,id12189,Nicaragua,NCA,136,224
136,id12189,Tanzania,TAN,137,223
137,id12189,Angola,ANG,138,221
138,id12189,Latvia,LVA,139,217
139,id12189,Afghanistan,AFG,140,199
140,id12189,Guatemala,GUA,141,198
141,id12189,Botswana,BOT,142,195
142,id12189,Comoros,COM,142,195
143,id12189,Hong Kong,HKG,144,194
144,id12189,Equatorial Guinea,EQG,145,190
145,id12189,Ethiopia,ETH,146,188
146,id12189,Burundi,BDI,146,188
147,id12189,Maldives,MDV,148,183
148,id12189,Dominican Republic,DOM,149,175
149,id12189,Lesotho,LES,150,172
150,id12189,Liberia,LBR,151,167
151,id12189,Kosovo,KVX,152,164
152,id12189,Solomon Islands,SOL,153,162
153,id12189,Suriname,SUR,154,140
154,id12189,Vanuatu,VAN,155,136
155,id12189,New Caledonia,NCL,156,135
156,id12189,South Sudan,SSD,157,130
157,id12189,Barbados,BRB,158,129
158,id12189,Puerto Rico,PUR,159,128
159,id12189,Kuwait,KUW,160,126
160,id12189,Mauritius,MRI,161,124
161,id12189,Tahiti,TAH,162,117
162,id12189,Grenada,GRN,163,113
163,id12189,Indonesia,IDN,164,111
164,id12189,Guyana,GUY,164,111
165,id12189,Nepal,NEP,164,111
166,id12189,Fiji,FIJ,167,110
167,id12189,Chad,CHA,168,108
168,id12189,Belize,BLZ,169,107
169,id12189,Cambodia,CAM,170,105
170,id12189,Malaysia,MAS,171,104
171,id12189,Singapore,SIN,172,102
172,id12189,Moldova,MDA,173,98
173,id12189,St. Lucia,LCA,174,95
174,id12189,Gambia,GAM,175,94
175,id12189,St. Vincent / Grenadines,VIN,176,91
176,id12189,Dominica,DMA,177,86
177,id12189,Bermuda,BER,178,82
178,id12189,Laos,LAO,179,80
179,id12189,Papua New Guinea,PNG,180,78
180,id12189,Liechtenstein,LIE,181,77
181,id12189,Cuba,CUB,182,75
182,id12189,Aruba,ARU,182,75
183,id12189,Bhutan,BHU,184,68
184,id12189,Malta,MLT,185,62
185,id12189,Macau,MAC,186,60
186,id12189,Sao Tome e Principe,STP,187,59
187,id12189,Mongolia,MNG,188,51
188,id12189,Guam,GUM,189,45
189,id12189,Timor-Leste,TLS,190,44
190,id12189,American Samoa,ASA,191,38
191,id12189,Cook Islands,COK,191,38
192,id12189,Samoa,SAM,191,38
193,id12189,Seychelles,SEY,194,37
194,id12189,Brunei Darussalam,BRU,195,36
195,id12189,Gibraltar,GIB,196,34
196,id12189,Bangladesh,BAN,197,33
197,id12189,Djibouti,DJI,198,27
198,id12189,US Virgin Islands,VIR,199,18
199,id12189,Montserrat,MSR,200,17
200,id12189,Sri Lanka,SRI,200,17
201,id12189,Turks and Caicos Islands,TCA,202,13
202,id12189,Pakistan,PAK,203,10
203,id12189,Cayman Islands,CAY,204,9
204,id12189,San Marino,SMR,205,8
205,id12189,British Virgin Islands,VGB,206,4
206,id12189,Anguilla,AIA,207,0
207,id12189,Bahamas,BAH,207,0
208,id12189,Eritrea,ERI,207,0
209,id12189,Somalia,SOM,207,0
210,id12189,Tonga,TGA,207,0
0,id12154,Germany,GER,1,1533
1,id12154,Brazil,BRA,2,1384
2,id12154,Belgium,BEL,3,1346
3,id12154,Portugal,POR,4,1306
4,id12154,Argentina,ARG,5,1254
5,id12154,Switzerland,SUI,6,1179
6,id12154,France,FRA,7,1166
7,id12154,Spain,ESP,8,1162
8,id12154,Chile,CHI,9,1146
9,id12154,Poland,POL,10,1118
10,id12154,Peru,PER,11,1106
11,id12154,Denmark,DEN,12,1054
12,id12154,England,ENG,13,1040
13,id12154,Tunisia,TUN,14,1012
14,id12154,Mexico,MEX,15,1008
15,id12154,Colombia,COL,16,989
16,id12154,Uruguay,URU,17,976
17,id12154,Croatia,CRO,18,975
18,id12154,Netherlands,NED,19,969
19,id12154,Italy,ITA,20,947
20,id12154,Wales,WAL,21,931
21,id12154,Iceland,ISL,22,930
22,id12154,Sweden,SWE,23,889
23,id12154,USA,USA,24,880
24,id12154,Costa Rica,CRC,25,858
25,id12154,Austria,AUT,26,841
26,id12154,Northern Ireland,NIR,27,837
27,id12154,Senegal,SEN,28,825
28,id12154,Slovakia,SVK,29,786
29,id12154,Ukraine,UKR,30,777
30,id12154,Republic of Ireland,IRL,31,776
31,id12154,Romania,ROU,32,737
32,id12154,Paraguay,PAR,32,737
33,id12154,Scotland,SCO,34,735
34,id12154,Serbia,SRB,35,732
35,id12154,IR Iran,IRN,36,727
36,id12154,Turkey,TUR,37,714
37,id12154,Congo DR,COD,38,711
38,id12154,Venezuela,VEN,39,709
39,id12154,Australia,AUS,40,700
40,id12154,Bosnia and Herzegovina,BIH,41,688
41,id12154,Morocco,MAR,42,681
42,id12154,Montenegro,MNE,43,671
43,id12154,Greece,GRE,44,657
44,id12154,Czech Republic,CZE,45,647
45,id12154,Egypt,EGY,46,636
46,id12154,Nigeria,NGA,47,635
47,id12154,Jamaica,JAM,48,612
48,id12154,Norway,NOR,49,608
49,id12154,Hungary,HUN,50,604
50,id12154,Cameroon,CMR,51,603
51,id12154,Ghana,GHA,51,603
52,id12154,Burkina Faso,BFA,53,591
53,id12154,Bulgaria,BUL,54,583
54,id12154,Panama,PAN,55,575
55,id12154,Albania,ALB,56,549
56,id12154,Bolivia,BOL,57,548
57,id12154,Cape Verde Islands,CPV,58,545
58,id12154,Honduras,HON,59,530
59,id12154,Japan,JPN,60,528
60,id12154,Korea Republic,KOR,61,520
61,id12154,Algeria,ALG,62,516
62,id12154,Finland,FIN,63,507
63,id12154,Ecuador,ECU,64,506
64,id12154,Slovenia,SVN,65,495
65,id12154,Russia,RUS,66,493
66,id12154,Mali,MLI,67,462
67,id12154,Côte d'Ivoire,CIV,68,458
68,id12154,Guinea,GUI,69,450
69,id12154,Saudi Arabia,KSA,70,445
70,id12154,Curaçao,CUW,71,439
71,id12154,South Africa,RSA,72,433
72,id12154,China PR,CHN,73,431
73,id12154,Uganda,UGA,74,426
74,id12154,Kyrgyz Republic,KGZ,75,424
75,id12154,Syria,SYR,76,423
76,id12154,FYR Macedonia,MKD,77,422
77,id12154,Zambia,ZAM,78,413
78,id12154,Belarus,BLR,79,410
79,id12154,Canada,CAN,80,407
80,id12154,United Arab Emirates,UAE,81,405
81,id12154,Lebanon,LIB,82,404
82,id12154,Luxembourg,LUX,83,401
83,id12154,Palestine,PLE,83,401
84,id12154,El Salvador,SLV,85,392
85,id12154,Cyprus,CYP,86,386
86,id12154,Oman,OMA,87,383
87,id12154,Uzbekistan,UZB,88,381
88,id12154,Iraq,IRQ,88,381
89,id12154,Benin,BEN,90,379
90,id12154,Congo,CGO,91,378
91,id12154,Trinidad and Tobago,TRI,92,374
92,id12154,Gabon,GAB,92,374
93,id12154,Estonia,EST,94,364
94,id12154,Faroe Islands,FRO,94,364
95,id12154,Georgia,GEO,96,362
96,id12154,India,IND,97,354
97,id12154,Armenia,ARM,98,347
98,id12154,Israel,ISR,98,347
99,id12154,Libya,LBY,100,341
100,id12154,Qatar,QAT,101,339
101,id12154,Sierra Leone,SLE,102,332
102,id12154,Vietnam,VIE,103,331
103,id12154,Guinea-Bissau,GNB,104,330
104,id12154,Mauritania,MTN,105,323
105,id12154,Mozambique,MOZ,106,311
106,id12154,Namibia,NAM,107,305
107,id12154,Haiti,HAI,108,302
108,id12154,Niger,NIG,109,299
109,id12154,Zimbabwe,ZIM,110,295
110,id12154,Madagascar,MAD,111,293
111,id12154,Korea DPR,PRK,112,292
112,id12154,Kenya,KEN,113,289
113,id12154,Philippines,PHI,113,289
114,id12154,Central African Republic,CTA,115,283
115,id12154,Bahrain,BHR,116,281
116,id12154,Jordan,JOR,117,272
117,id12154,Tajikistan,TJK,118,271
118,id12154,Kazakhstan,KAZ,119,269
119,id12154,Malawi,MWI,120,267
120,id12154,Chinese Taipei,TPE,121,263
121,id12154,Thailand,THA,122,253
122,id12154,Rwanda,RWA,123,252
123,id12154,Antigua and Barbuda,ATG,124,251
124,id12154,Yemen,YEM,125,250
125,id12154,St. Kitts and Nevis,SKN,126,245
126,id12154,Azerbaijan,AZE,126,245
127,id12154,Sudan,SDN,126,245
128,id12154,Turkmenistan,TKM,129,242
129,id12154,Togo,TOG,129,242
130,id12154,Swaziland,SWZ,131,240
131,id12154,Andorra,AND,132,230
132,id12154,New Zealand,NZL,133,229
133,id12154,Lithuania,LTU,133,229
134,id12154,Myanmar,MYA,135,227
135,id12154,Nicaragua,NCA,136,224
136,id12154,Tanzania,TAN,137,223
137,id12154,Angola,ANG,138,221
138,id12154,Latvia,LVA,139,217
139,id12154,Guatemala,GUA,140,198
140,id12154,Comoros,COM,141,195
141,id12154,Hong Kong,HKG,142,194
142,id12154,Afghanistan,AFG,142,194
143,id12154,Equatorial Guinea,EQG,144,190
144,id12154,Ethiopia,ETH,145,188
145,id12154,Burundi,BDI,145,188
146,id12154,Maldives,MDV,147,183
147,id12154,Botswana,BOT,148,176
148,id12154,Dominican Republic,DOM,149,175
149,id12154,Lesotho,LES,149,175
150,id12154,Liberia,LBR,151,167
151,id12154,Kosovo,KVX,152,164
152,id12154,Solomon Islands,SOL,153,162
153,id12154,Suriname,SUR,154,140
154,id12154,South Sudan,SSD,155,139
155,id12154,Vanuatu,VAN,156,136
156,id12154,New Caledonia,NCL,157,135
157,id12154,Puerto Rico,PUR,158,128
158,id12154,Mauritius,MRI,159,122
159,id12154,Barbados,BRB,160,118
160,id12154,Tahiti,TAH,161,117
161,id12154,Indonesia,IDN,162,111
162,id12154,Guyana,GUY,162,111
163,id12154,Nepal,NEP,162,111
164,id12154,Chad,CHA,165,110
165,id12154,Fiji,FIJ,165,110
166,id12154,Belize,BLZ,167,107
167,id12154,St. Lucia,LCA,168,105
168,id12154,Cambodia,CAM,168,105
169,id12154,Malaysia,MAS,170,104
170,id12154,Grenada,GRN,171,103
171,id12154,Singapore,SIN,172,102
172,id12154,Moldova,MDA,173,98
173,id12154,St. Vincent / Grenadines,VIN,174,95
174,id12154,Gambia,GAM,175,94
175,id12154,Kuwait,KUW,176,88
176,id12154,Dominica,DMA,176,88
177,id12154,Bermuda,BER,178,82
178,id12154,Laos,LAO,179,80
179,id12154,Papua New Guinea,PNG,180,78
180,id12154,Liechtenstein,LIE,181,77
181,id12154,Cuba,CUB,182,75
182,id12154,Aruba,ARU,182,75
183,id12154,Bhutan,BHU,184,68
184,id12154,Malta,MLT,185,62
185,id12154,Macau,MAC,186,60
186,id12154,Sao Tome e Principe,STP,187,59
187,id12154,Mongolia,MNG,188,51
188,id12154,Guam,GUM,189,45
189,id12154,Timor-Leste,TLS,190,44
190,id12154,American Samoa,ASA,191,38
191,id12154,Cook Islands,COK,191,38
192,id12154,Samoa,SAM,191,38
193,id12154,Brunei Darussalam,BRU,194,36
194,id12154,Seychelles,SEY,194,36
195,id12154,Gibraltar,GIB,196,34
196,id12154,Bangladesh,BAN,197,33
197,id12154,Djibouti,DJI,198,27
198,id12154,US Virgin Islands,VIR,199,18
199,id12154,Montserrat,MSR,200,17
200,id12154,Sri Lanka,SRI,200,17
201,id12154,Turks and Caicos Islands,TCA,202,13
202,id12154,Pakistan,PAK,203,10
203,id12154,Cayman Islands,CAY,204,9
204,id12154,San Marino,SMR,205,8
205,id12154,British Virgin Islands,VGB,206,4
206,id12154,Anguilla,AIA,207,0
207,id12154,Bahamas,BAH,207,0
208,id12154,Eritrea,ERI,207,0
209,id12154,Somalia,SOM,207,0
210,id12154,Tonga,TGA,207,0
0,id12126,Germany,GER,1,1609
1,id12126,Brazil,BRA,2,1489
2,id12126,Portugal,POR,3,1360
3,id12126,Argentina,ARG,4,1359
4,id12126,Belgium,BEL,5,1337
5,id12126,Poland,POL,6,1228
6,id12126,Spain,ESP,6,1228
7,id12126,Switzerland,SUI,8,1197
8,id12126,France,FRA,9,1185
9,id12126,Chile,CHI,10,1161
10,id12126,Peru,PER,11,1128
11,id12126,Denmark,DEN,12,1108
12,id12126,Colombia,COL,13,1106
13,id12126,Italy,ITA,14,1062
14,id12126,Croatia,CRO,15,1053
15,id12126,England,ENG,16,1047
16,id12126,Mexico,MEX,17,1038
17,id12126,Iceland,ISL,18,1026
18,id12126,Sweden,SWE,19,1002
19,id12126,Wales,WAL,20,984
20,id12126,Netherlands,NED,21,964
21,id12126,Uruguay,URU,22,931
22,id12126,Tunisia,TUN,23,920
23,id12126,Northern Ireland,NIR,24,879
24,id12126,USA,USA,25,876
25,id12126,Costa Rica,CRC,26,872
26,id12126,Senegal,SEN,27,862
27,id12126,Austria,AUT,28,826
28,id12126,Slovakia,SVK,29,822
29,id12126,Paraguay,PAR,30,816
30,id12126,Republic of Ireland,IRL,31,804
31,id12126,Scotland,SCO,32,797
32,id12126,Iran,IRN,33,792
33,id12126,Serbia,SRB,34,780
34,id12126,Ukraine,UKR,35,778
35,id12126,Romania,ROU,36,749
36,id12126,Australia,AUS,37,740
37,id12126,Turkey,TUR,38,730
38,id12126,Congo DR,COD,39,728
39,id12126,Bulgaria,BUL,40,715
40,id12126,Bosnia and Herzegovina,BIH,41,700
41,id12126,Morocco,MAR,42,694
42,id12126,Czech Republic,CZE,43,690
43,id12126,Egypt,EGY,44,687
44,id12126,Greece,GRE,45,685
45,id12126,Montenegro,MNE,46,675
46,id12126,Bolivia,BOL,47,674
47,id12126,Venezuela,VEN,48,659
48,id12126,Jamaica,JAM,49,643
49,id12126,Hungary,HUN,50,637
50,id12126,Cameroon,CMR,51,611
51,id12126,Nigeria,NGA,52,609
52,id12126,Panama,PAN,53,605
53,id12126,Ghana,GHA,54,602
54,id12126,Japan,JPN,55,593
55,id12126,Burkina Faso,BFA,56,587
56,id12126,Norway,NOR,57,578
57,id12126,Albania,ALB,58,557
58,id12126,Korea Republic,KOR,59,554
59,id12126,Algeria,ALG,60,553
60,id12126,Cape Verde Islands,CPV,61,539
61,id12126,Slovenia,SVN,62,537
62,id12126,Russia,RUS,63,531
63,id12126,Honduras,HON,64,517
64,id12126,Ecuador,ECU,65,508
65,id12126,China PR,CHN,65,508
66,id12126,Mali,MLI,67,506
67,id12126,Finland,FIN,68,503
68,id12126,Saudi Arabia,KSA,69,494
69,id12126,Guinea,GUI,70,484
70,id12126,Côte d'Ivoire,CIV,71,479
71,id12126,Uzbekistan,UZB,72,451
72,id12126,Palestine,PLE,73,449
73,id12126,Syria,SYR,74,442
74,id12126,FYR Macedonia,MKD,75,441
75,id12126,South Africa,RSA,76,440
76,id12126,Zambia,ZAM,77,438
77,id12126,Uganda,UGA,78,435
78,id12126,Trinidad and Tobago,TRI,79,430
79,id12126,United Arab Emirates,UAE,79,430
80,id12126,Benin,BEN,81,427
81,id12126,Curaçao,CUW,82,407
82,id12126,Luxembourg,LUX,83,405
83,id12126,Iraq,IRQ,83,405
84,id12126,Haiti,HAI,85,403
85,id12126,Estonia,EST,86,399
86,id12126,El Salvador,SLV,87,390
87,id12126,Lebanon,LIB,87,390
88,id12126,Congo,CGO,87,390
89,id12126,Canada,CAN,90,388
90,id12126,Armenia,ARM,91,385
91,id12126,Cyprus,CYP,92,378
92,id12126,Belarus,BLR,93,376
93,id12126,Israel,ISR,94,375
94,id12126,Gabon,GAB,95,371
95,id12126,Guinea-Bissau,GNB,96,368
96,id12126,Faroe Islands,FRO,97,364
97,id12126,Sierra Leone,SLE,98,360
98,id12126,India,IND,99,339
99,id12126,Libya,LBY,99,339
100,id12126,Qatar,QAT,101,332
101,id12126,Georgia,GEO,101,332
102,id12126,Oman,OMA,103,331
103,id12126,Mauritania,MTN,104,322
